dummy,current_age,retirement_age,earnings_level,current_savings,savings_after_divorce,additional_annual_savings,portfolio,age,portfolio_value_expected,portfolio_value_ub,portfolio_value_lb,income_expected,income_ub,income_lb
x,40,65,low,100000,50000,0,MPU_ES090,56,130307.8266,188461.3855,70660.59041,10711.03861,16348.14752,4810.974116
x,40,65,low,100000,50000,0,MPU_ES090,57,138602.3509,201179.6187,73238.43926,11143.34902,17248.02965,4837.84213
x,40,65,low,100000,50000,0,MPU_ES090,58,147076.3539,216739.6299,76199.67111,11575.61691,18032.70553,4892.659925
x,40,65,low,100000,50000,0,MPU_ES090,59,156144.571,231174.9824,79172.09626,12020.9399,18708.99251,4915.271997
x,40,65,low,100000,50000,0,MPU_ES090,60,165539.4643,247604.465,81761.90478,12452.59459,19499.23567,4907.276298
x,40,65,low,100000,50000,0,MPU_ES090,61,175757.1333,263273.5145,84999.19052,12924.71161,20534.71888,4946.501733
x,40,65,low,100000,50000,0,MPU_ES090,62,186500.7308,278590.6862,88063.7481,13388.65017,21343.0747,4970.617179
x,40,65,low,100000,50000,0,MPU_ES090,63,198144.5645,300951.2598,91862.17045,13900.1995,22211.05249,5050.852663
x,40,65,low,100000,50000,0,MPU_ES090,64,210510.5215,321369.6166,95998.13916,14402.74418,22979.45357,5101.402587
x,40,65,low,100000,50000,0,MPU_ES090,65,223344.4617,340720.744,100391.9901,14939.73093,23941.92471,5138.52182
x,40,65,low,100000,50000,500,MPU_ES010,40,100000,100000,100000,11825.38329,11825.38329,11825.38329
x,40,65,low,100000,50000,500,MPU_ES010,41,52144.95337,53732.30344,50566.17281,6023.083748,6480.434387,5566.795343
x,40,65,low,100000,50000,500,MPU_ES010,42,54360.88563,56676.97057,52057.86491,6123.894456,6781.031502,5459.483151
x,40,65,low,100000,50000,500,MPU_ES010,43,56648.15985,59577.04758,53716.21065,6218.208799,7034.813304,5400.368538
x,40,65,low,100000,50000,500,MPU_ES010,44,59008.45848,62578.8628,55489.22828,6322.013743,7297.302721,5358.252233
x,40,65,low,100000,50000,500,MPU_ES010,45,61428.9527,65565.60841,57300.17585,6422.194343,7518.537607,5332.770312
x,40,65,low,100000,50000,500,MPU_ES010,46,63941.03583,68546.29406,59290.66409,6526.955404,7750.784869,5317.99831
x,40,65,low,100000,50000,500,MPU_ES010,47,66545.70186,71662.14323,61366.60363,6627.976785,7931.566936,5309.096035
x,40,65,low,100000,50000,500,MPU_ES010,48,69233.82595,75022.41969,63390.28799,6731.792595,8143.095112,5307.877059
x,40,65,low,100000,50000,500,MPU_ES010,49,71981.38947,78287.61773,65619.40636,6838.658487,8372.643601,5303.130885
x,40,65,low,100000,50000,500,MPU_ES010,50,74871.22583,81802.05318,67903.95841,6939.518163,8583.78387,5289.529956
x,40,65,low,100000,50000,500,MPU_ES010,51,77825.55425,85339.58855,70283.65447,7037.330505,8761.646415,5294.178417
x,40,65,low,100000,50000,500,MPU_ES010,52,80878.13396,89139.0292,72708.11296,7135.99094,8956.627208,5303.809014
x,40,65,low,100000,50000,500,MPU_ES010,53,84028.3039,92850.06946,75206.36492,7240.492119,9160.709313,5310.181272
x,40,65,low,100000,50000,500,MPU_ES010,54,87266.7017,96790.1738,77750.60789,7339.22295,9335.86984,5299.714546
x,40,65,low,100000,50000,500,MPU_ES010,55,90576.72944,100698.9338,80468.25681,7438.449075,9552.368259,5310.999736
x,40,65,low,100000,50000,500,MPU_ES010,56,94040.18,104876.3592,83214.28452,7540.578759,9742.770935,5311.913899
x,40,65,low,100000,50000,500,MPU_ES010,57,97640.38404,109307.5952,86109.79701,7639.356911,9946.556115,5303.620562
x,40,65,low,100000,50000,500,MPU_ES010,58,101356.4128,113681.2704,89096.41508,7737.66031,10151.07527,5304.90532
x,40,65,low,100000,50000,500,MPU_ES010,59,105171.1714,118270.0913,92118.01084,7839.217603,10342.55539,5317.754606
x,40,65,low,100000,50000,500,MPU_ES010,60,109136.643,123016.5122,95248.90306,7940.899324,10518.97216,5313.673595
x,40,65,low,100000,50000,500,MPU_ES010,61,113190.2468,127775.3782,98495.92294,8037.19906,10713.56735,5324.936642
x,40,65,low,100000,50000,500,MPU_ES010,62,117413.1922,132771.3747,101928.5587,8139.790371,10894.10292,5338.422767
x,40,65,low,100000,50000,500,MPU_ES010,63,121755.7662,138094.9454,105327.7159,8243.249524,11108.70678,5341.512209
x,40,65,low,100000,50000,500,MPU_ES010,64,126230.477,143653.7974,108799.3641,8336.579619,11290.11794,5333.015796
x,40,65,low,100000,50000,500,MPU_ES010,65,130830.1079,149252.2414,112393.5934,8434.75401,11447.87204,5339.520619
x,40,65,low,100000,50000,500,MPU_ES020,40,100000,100000,100000,11825.38329,11825.38329,11825.38329
x,40,65,low,100000,50000,500,MPU_ES020,41,52324.59845,54369.74649,50278.60956,6037.911054,6508.674534,5559.81819
x,40,65,low,100000,50000,500,MPU_ES020,42,54715.61624,57729.85291,51749.62951,6169.915528,6857.53198,5485.690827
x,40,65,low,100000,50000,500,MPU_ES020,43,57235.88875,61063.05154,53459.1676,6299.194007,7160.207338,5434.578292
x,40,65,low,100000,50000,500,MPU_ES020,44,59817.51647,64446.14197,55276.23262,6423.826365,7435.831387,5409.357451
x,40,65,low,100000,50000,500,MPU_ES020,45,62466.20163,67791.44985,57230.96904,6550.120542,7709.558076,5395.752762
x,40,65,low,100000,50000,500,MPU_ES020,46,65241.3429,71353.90583,59131.3949,6671.098366,7949.536224,5383.235375
x,40,65,low,100000,50000,500,MPU_ES020,47,68155.0285,74969.78116,61304.75485,6797.80003,8190.133525,5399.279035
x,40,65,low,100000,50000,500,MPU_ES020,48,71129.50042,78681.14488,63524.94892,6925.265321,8441.700403,5391.439469
x,40,65,low,100000,50000,500,MPU_ES020,49,74237.61165,82616.57554,65914.79713,7048.872665,8684.158748,5408.341155
x,40,65,low,100000,50000,500,MPU_ES020,50,77436.02328,86612.11933,68334.77221,7181.331061,8944.314776,5418.030995
x,40,65,low,100000,50000,500,MPU_ES020,51,80739.66876,90638.68096,70709.83601,7307.163914,9172.339362,5439.693765
x,40,65,low,100000,50000,500,MPU_ES020,52,84190.84061,95086.44973,73316.62566,7430.313252,9424.021666,5444.414239
x,40,65,low,100000,50000,500,MPU_ES020,53,87777.73118,99420.9855,76092.01291,7558.028863,9643.627251,5461.585603
x,40,65,low,100000,50000,500,MPU_ES020,54,91467.8322,104089.8962,78753.26784,7683.290598,9884.41223,5487.837667
x,40,65,low,100000,50000,500,MPU_ES020,55,95315.45753,108923.1073,81622.19978,7811.147077,10102.07384,5500.042741
x,40,65,low,100000,50000,500,MPU_ES020,56,99301.63892,113742.5008,84718.15204,7944.586742,10338.98151,5514.33542
x,40,65,low,100000,50000,500,MPU_ES020,57,103400.8781,119140.5215,87651.00405,8075.555098,10577.84863,5538.491961
x,40,65,low,100000,50000,500,MPU_ES020,58,107661.0634,124414.1998,90998.72763,8204.296472,10783.31049,5566.527609
x,40,65,low,100000,50000,500,MPU_ES020,59,112113.5312,130027.1113,94375.10991,8336.122432,11088.43137,5571.55262
x,40,65,low,100000,50000,500,MPU_ES020,60,116824.6401,135819.3996,97935.98997,8475.048678,11333.40826,5585.425334
x,40,65,low,100000,50000,500,MPU_ES020,61,121580.1964,141843.3543,101223.8713,8591.837714,11488.40919,5606.486929
x,40,65,low,100000,50000,500,MPU_ES020,62,126490.0589,148086.4474,105020.1866,8725.745188,11755.7928,5606.729808
x,40,65,low,100000,50000,500,MPU_ES020,63,131567.9432,154558.045,108544.3616,8869.786146,12025.06208,5629.333151
x,40,65,low,100000,50000,500,MPU_ES020,64,136823.6248,161357.9308,112561.1264,9002.663196,12253.43789,5652.378356
x,40,65,low,100000,50000,500,MPU_ES020,65,142315.048,168580.0677,116701.8245,9139.209922,12520.2484,5671.468782
x,40,65,low,100000,50000,500,MPU_ES030,40,100000,100000,100000,11825.38329,11825.38329,11825.38329
x,40,65,low,100000,50000,500,MPU_ES030,41,52510.6487,55047.99526,49953.51802,6054.924444,6560.762996,5547.874
x,40,65,low,100000,50000,500,MPU_ES030,42,55147.27841,58932.81238,51385.81795,6205.759348,6937.131825,5467.698401
x,40,65,low,100000,50000,500,MPU_ES030,43,57854.71335,62679.49536,53033.3853,6350.376203,7268.985753,5441.1973
x,40,65,low,100000,50000,500,MPU_ES030,44,60652.03239,66505.53565,54834.89856,6494.887023,7582.499973,5412.65851
x,40,65,low,100000,50000,500,MPU_ES030,45,63557.8435,70305.98773,56791.77647,6640.377392,7882.307074,5402.125753
x,40,65,low,100000,50000,500,MPU_ES030,46,66598.19276,74395.61539,58770.24258,6786.709413,8191.874314,5397.206129
x,40,65,low,100000,50000,500,MPU_ES030,47,69757.19625,78508.57051,60956.16077,6937.528301,8454.214276,5420.003744
x,40,65,low,100000,50000,500,MPU_ES030,48,73042.66023,82816.90423,63350.16809,7079.805588,8717.47846,5413.45918
x,40,65,low,100000,50000,500,MPU_ES030,49,76500.32396,87288.28293,65619.92669,7226.9794,9004.603043,5443.277152
x,40,65,low,100000,50000,500,MPU_ES030,50,80054.77788,92093.45545,67970.53575,7377.908409,9310.053186,5448.775233
x,40,65,low,100000,50000,500,MPU_ES030,51,83792.07663,96909.16355,70546.49614,7543.493589,9583.252579,5488.123727
x,40,65,low,100000,50000,500,MPU_ES030,52,87559.3161,101725.8736,73304.65944,7705.798152,9890.528413,5514.101353
x,40,65,low,100000,50000,500,MPU_ES030,53,91504.69637,106961.0432,76036.07015,7863.16855,10161.41206,5534.607465
x,40,65,low,100000,50000,500,MPU_ES030,54,95666.40201,112585.2545,78922.06229,8021.789118,10454.62288,5568.015756
x,40,65,low,100000,50000,500,MPU_ES030,55,99978.86295,118187.7187,81880.54147,8175.236722,10726.34493,5565.974765
x,40,65,low,100000,50000,500,MPU_ES030,56,104476.5434,123903.628,84918.08973,8337.911201,11037.17638,5612.156612
x,40,65,low,100000,50000,500,MPU_ES030,57,109141.8697,129992.2207,88075.00164,8505.171899,11351.17434,5639.726029
x,40,65,low,100000,50000,500,MPU_ES030,58,113976.8388,136108.4104,91727.78207,8665.134822,11627.60639,5692.5724
x,40,65,low,100000,50000,500,MPU_ES030,59,118925.9897,142794.2033,95071.9476,8836.390459,11920.38698,5735.770856
x,40,65,low,100000,50000,500,MPU_ES030,60,124235.6562,149775.8382,98608.11814,9003.118419,12229.19258,5773.908916
x,40,65,low,100000,50000,500,MPU_ES030,61,129696.6274,156745.0225,102469.5163,9175.07833,12488.64078,5797.951555
x,40,65,low,100000,50000,500,MPU_ES030,62,135427.8518,163913.1469,106486.716,9347.938859,12803.94588,5825.506264
x,40,65,low,100000,50000,500,MPU_ES030,63,141332.8318,171703.5682,110351.1607,9520.455799,13112.07718,5868.643382
x,40,65,low,100000,50000,500,MPU_ES030,64,147392.7769,179878.4202,114613.0238,9691.53285,13388.22024,5921.47051
x,40,65,low,100000,50000,500,MPU_ES030,65,153838.9107,188501.1239,118706.5827,9863.814767,13712.28979,5950.226536
x,40,65,low,100000,50000,500,MPU_ES040,40,100000,100000,100000,11825.38329,11825.38329,11825.38329
x,40,65,low,100000,50000,500,MPU_ES040,41,52693.68642,55875.86714,49472.59209,6083.425315,6652.48941,5516.915112
x,40,65,low,100000,50000,500,MPU_ES040,42,55503.22852,60186.29351,50793.67701,6257.849273,7075.086316,5431.891699
x,40,65,low,100000,50000,500,MPU_ES040,43,58489.25832,64492.26147,52484.71317,6431.542927,7456.617469,5411.084975
x,40,65,low,100000,50000,500,MPU_ES040,44,61573.09933,68822.92417,54276.51887,6609.320893,7823.532366,5411.746019
x,40,65,low,100000,50000,500,MPU_ES040,45,64730.30867,73149.8199,56171.65752,6782.389131,8164.313994,5379.544928
x,40,65,low,100000,50000,500,MPU_ES040,46,68078.60765,77841.41975,58283.00415,6961.840291,8505.946717,5392.800659
x,40,65,low,100000,50000,500,MPU_ES040,47,71568.01024,82658.14388,60544.91192,7145.466911,8839.271192,5431.515298
x,40,65,low,100000,50000,500,MPU_ES040,48,75136.5916,87581.27085,62679.30383,7316.712488,9177.730151,5439.87582
x,40,65,low,100000,50000,500,MPU_ES040,49,78918.9427,92773.00004,65035.68839,7492.03273,9492.554718,5473.040466
x,40,65,low,100000,50000,500,MPU_ES040,50,82803.95057,98059.11922,67504.73689,7673.748063,9793.044198,5506.491454
x,40,65,low,100000,50000,500,MPU_ES040,51,86848.46349,103430.7815,70181.33846,7860.947712,10160.97706,5529.525601
x,40,65,low,100000,50000,500,MPU_ES040,52,91177.04697,109579.4141,72915.74213,8059.523011,10512.54256,5555.164742
x,40,65,low,100000,50000,500,MPU_ES040,53,95616.56882,115398.6365,75690.30009,8251.464807,10850.37402,5610.516409
x,40,65,low,100000,50000,500,MPU_ES040,54,100332.298,121793.7263,78699.24611,8445.396489,11156.93134,5665.31577
x,40,65,low,100000,50000,500,MPU_ES040,55,105314.8577,128613.0982,81790.445,8646.975266,11508.52003,5697.693682
x,40,65,low,100000,50000,500,MPU_ES040,56,110480.6944,135799.5268,85069.98879,8863.673505,11873.04632,5759.984399
x,40,65,low,100000,50000,500,MPU_ES040,57,115809.9179,142993.6003,88387.13938,9070.813344,12226.11471,5788.71142
x,40,65,low,100000,50000,500,MPU_ES040,58,121401.5162,150687.1596,91952.36151,9278.067404,12574.26295,5845.199513
x,40,65,low,100000,50000,500,MPU_ES040,59,127240.8835,158493.1528,95671.67011,9491.31216,12966.14484,5872.972863
x,40,65,low,100000,50000,500,MPU_ES040,60,133294.0035,167464.9107,99260.99733,9705.903997,13368.82693,5940.204141
x,40,65,low,100000,50000,500,MPU_ES040,61,139715.6572,175854.6252,103017.9053,9930.433737,13807.90805,5985.013058
x,40,65,low,100000,50000,500,MPU_ES040,62,146202.0928,184750.3862,107079.4975,10144.35733,14135.46226,6037.278177
x,40,65,low,100000,50000,500,MPU_ES040,63,153001.8363,193600.1057,111642.4808,10369.27584,14575.11495,6115.864982
x,40,65,low,100000,50000,500,MPU_ES040,64,160256.5207,203930.9091,116116.3648,10607.33291,14986.82409,6131.801156
x,40,65,low,100000,50000,500,MPU_ES040,65,167792.6108,214632.6435,120942.8836,10837.76895,15393.17184,6187.174981
x,40,65,low,100000,50000,500,MPU_ES050,40,100000,100000,100000,11825.38329,11825.38329,11825.38329
x,40,65,low,100000,50000,500,MPU_ES050,41,52847.11165,56592.1901,49053.95757,6096.643902,6709.806086,5478.840042
x,40,65,low,100000,50000,500,MPU_ES050,42,55871.10675,61488.77255,50190.56158,6288.840684,7172.009626,5398.1947
x,40,65,low,100000,50000,500,MPU_ES050,43,58959.90609,66324.95982,51640.14669,6476.434154,7572.792271,5358.12789
x,40,65,low,100000,50000,500,MPU_ES050,44,62207.48327,71152.73228,53249.79056,6672.81944,7972.422974,5334.282884
x,40,65,low,100000,50000,500,MPU_ES050,45,65699.44604,76251.01152,55240.14292,6875.756152,8371.793127,5349.872411
x,40,65,low,100000,50000,500,MPU_ES050,46,69249.11456,81411.00268,57192.58634,7074.528157,8794.172306,5347.967111
x,40,65,low,100000,50000,500,MPU_ES050,47,73020.70049,86663.1038,59186.10657,7284.786737,9199.897282,5384.372695
x,40,65,low,100000,50000,500,MPU_ES050,48,76937.19522,92565.98756,61319.63141,7489.299949,9573.73513,5407.616713
x,40,65,low,100000,50000,500,MPU_ES050,49,81039.22295,98184.23126,63822.02037,7707.80457,9951.627419,5447.910031
x,40,65,low,100000,50000,500,MPU_ES050,50,85416.50366,104295.4484,66387.76832,7939.157484,10428.05235,5479.834915
x,40,65,low,100000,50000,500,MPU_ES050,51,89987.17381,110849.697,69035.53638,8159.384892,10826.46451,5500.566905
x,40,65,low,100000,50000,500,MPU_ES050,52,94738.04939,117953.3129,71842.38194,8381.70525,11227.70181,5574.114496
x,40,65,low,100000,50000,500,MPU_ES050,53,99765.45597,124637.8611,74738.29982,8615.787513,11643.66919,5639.872021
x,40,65,low,100000,50000,500,MPU_ES050,54,105043.5594,132045.5272,77847.84776,8850.484578,12020.32496,5706.130155
x,40,65,low,100000,50000,500,MPU_ES050,55,110463.699,139538.2993,81144.3464,9090.704841,12430.13817,5710.639619
x,40,65,low,100000,50000,500,MPU_ES050,56,116205.968,147859.7407,84539.05119,9329.940894,12888.29996,5776.551597
x,40,65,low,100000,50000,500,MPU_ES050,57,122140.8876,155915.8315,88059.92728,9569.547056,13322.2317,5816.064407
x,40,65,low,100000,50000,500,MPU_ES050,58,128310.4505,164914.6627,91484.68327,9814.524568,13739.18532,5896.923393
x,40,65,low,100000,50000,500,MPU_ES050,59,134961.0968,174218.564,95372.38954,10079.35941,14178.06761,5958.387527
x,40,65,low,100000,50000,500,MPU_ES050,60,141792.2615,184262.8974,99259.85627,10335.13925,14653.64357,5994.212976
x,40,65,low,100000,50000,500,MPU_ES050,61,148900.7409,194069.4814,103483.8916,10602.7428,15077.62469,6046.878984
x,40,65,low,100000,50000,500,MPU_ES050,62,156360.9234,204427.9056,107959.212,10868.17897,15595.59046,6111.00129
x,40,65,low,100000,50000,500,MPU_ES050,63,164144.2841,215412.9493,112017.8297,11146.16573,15934.32974,6161.635512
x,40,65,low,100000,50000,500,MPU_ES050,64,172269.8204,227466.1875,116246.6419,11426.04575,16464.42821,6240.24216
x,40,65,low,100000,50000,500,MPU_ES050,65,180779.9723,239780.9734,121193.9198,11690.94892,17005.65581,6299.792887
x,40,65,low,100000,50000,500,MPU_ES060,40,100000,100000,100000,11825.38329,11825.38329,11825.38329
x,40,65,low,100000,50000,500,MPU_ES060,41,53122.77892,57559.03699,48634.92152,6137.989032,6822.19641,5450.832414
x,40,65,low,100000,50000,500,MPU_ES060,42,56323.99595,62945.53958,49706.64673,6357.549545,7371.016577,5352.959384
x,40,65,low,100000,50000,500,MPU_ES060,43,59742.52838,68404.56057,51009.48702,6588.441162,7844.144442,5307.589708
x,40,65,low,100000,50000,500,MPU_ES060,44,63287.46278,73784.0575,52622.74723,6813.034598,8323.346326,5305.412306
x,40,65,low,100000,50000,500,MPU_ES060,45,67029.20319,79437.92638,54496.48236,7047.793424,8761.578841,5309.623004
x,40,65,low,100000,50000,500,MPU_ES060,46,70930.08595,85231.51919,56552.68271,7280.178217,9231.767458,5330.309544
x,40,65,low,100000,50000,500,MPU_ES060,47,75002.28884,91289.52169,58538.58831,7513.310205,9683.356868,5353.802271
x,40,65,low,100000,50000,500,MPU_ES060,48,79384.86034,97584.98129,60983.62149,7756.928541,10122.87932,5392.278579
x,40,65,low,100000,50000,500,MPU_ES060,49,83955.33023,104390.3216,63451.20693,8011.856324,10591.5971,5435.31337
x,40,65,low,100000,50000,500,MPU_ES060,50,88752.02906,110858.299,66143.11977,8266.189311,11029.14339,5468.345846
x,40,65,low,100000,50000,500,MPU_ES060,51,93829.20564,118455.5288,68829.98789,8538.437375,11545.15108,5504.744893
x,40,65,low,100000,50000,500,MPU_ES060,52,99089.69295,126442.5895,71645.32977,8796.83744,12029.36764,5522.45598
x,40,65,low,100000,50000,500,MPU_ES060,53,104869.5026,134751.6971,74498.73404,9088.408778,12534.30356,5587.169799
x,40,65,low,100000,50000,500,MPU_ES060,54,110797.0762,143559.4622,77793.37708,9389.015533,13019.62119,5655.794201
x,40,65,low,100000,50000,500,MPU_ES060,55,117073.1726,152899.0352,81173.27766,9678.894908,13478.52782,5724.765737
x,40,65,low,100000,50000,500,MPU_ES060,56,123576.1328,162245.2706,84601.83118,9969.115619,14050.35523,5811.237418
x,40,65,low,100000,50000,500,MPU_ES060,57,130392.8912,172542.8887,87879.94407,10256.55624,14586.33198,5839.258078
x,40,65,low,100000,50000,500,MPU_ES060,58,137522.4866,183401.4575,91716.56882,10558.81912,15178.90518,5947.409986
x,40,65,low,100000,50000,500,MPU_ES060,59,144929.4606,193471.4086,95448.59227,10867.75857,15707.46378,5975.238924
x,40,65,low,100000,50000,500,MPU_ES060,60,152965.2556,205362.8042,99802.22596,11208.6174,16252.66208,6066.518144
x,40,65,low,100000,50000,500,MPU_ES060,61,161213.8116,218099.4052,104049.7607,11539.09218,16802.78904,6125.872909
x,40,65,low,100000,50000,500,MPU_ES060,62,169873.6616,232579.6491,108404.283,11870.04858,17305.48286,6180.018467
x,40,65,low,100000,50000,500,MPU_ES060,63,178933.0062,246492.343,112876.9586,12188.7366,17894.8688,6214.941977
x,40,65,low,100000,50000,500,MPU_ES060,64,188571.5637,260583.1441,117711.645,12541.72845,18549.70541,6290.876392
x,40,65,low,100000,50000,500,MPU_ES060,65,198708.1696,276329.0474,122320.8106,12899.88429,19228.29978,6375.231852
x,40,65,low,100000,50000,500,MPU_ES070,40,100000,100000,100000,11825.38329,11825.38329,11825.38329
x,40,65,low,100000,50000,500,MPU_ES070,41,53196.34025,58373.14587,48011.35736,6147.41914,6913.013705,5380.213628
x,40,65,low,100000,50000,500,MPU_ES070,42,56623.21206,64230.56154,48968.01143,6390.145112,7515.543255,5287.349741
x,40,65,low,100000,50000,500,MPU_ES070,43,60147.94074,69907.67816,50279.79639,6636.931291,8021.349408,5232.897411
x,40,65,low,100000,50000,500,MPU_ES070,44,63964.89557,75951.84135,51803.34999,6882.960163,8547.874502,5217.661402
x,40,65,low,100000,50000,500,MPU_ES070,45,67923.45001,82117.93199,53738.16287,7132.055985,9053.12235,5195.684112
x,40,65,low,100000,50000,500,MPU_ES070,46,72027.52776,88535.45875,55451.2696,7386.357849,9546.367376,5214.249299
x,40,65,low,100000,50000,500,MPU_ES070,47,76449.26987,95150.79663,57686.76965,7658.987087,10047.17004,5223.76232
