Notes,current_age,retirement_age,current_savings,savings_after_disability,additional_annual_savings,portfolio,annual_expenses_start_year,annual_expenses_length,annual_expenses_amount,age,portfolio_value_expected,portfolio_value_ub,portfolio_value_lb,income_expected,income_ub,income_lb
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,12,58514.02101,65434.35729,51536.27478,23031.18309,26952.33237,19136.59147
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,13,36430.81653,44284.15948,28644.2135,14014.4709,17555.91177,10403.21325
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,14,13375.01849,21611.40878,5125.226876,5024.858437,8134.948283,1844.400935
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,15,-10690.10663,-2059.368761,-19305.42945,-3922.917472,-736.4347276,-7102.784981
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,16,-35810.22635,-26667.79291,-44867.80635,-12840.48457,-8628.116542,-17033.69206
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,17,-62067.79858,-52001.4906,-72110.7475,-21778.85622,-15747.01264,-27703.88586
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,18,-89422.06637,-77906.3648,-100836.9442,-30665.16282,-22462.06769,-38862.82119
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,19,-117985.4081,-104160.9723,-131885.3498,-39521.911,-28584.06972,-50576.75914
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,20,-147730.8548,-130934.0572,-164383.0517,-48364.46029,-34466.39004,-62120.01843
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,21,-178957.9165,-158546.6288,-199515.7412,-57208.42161,-40253.66004,-74143.44428
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,22,-211281.8622,-186910.0747,-235411.6261,-65901.53197,-45616.11859,-86141.16565
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,23,-245278.2221,-216069.3197,-274431.0669,-74725.69252,-50805.06582,-98469.30447
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,24,-280741.5445,-245768.7117,-315606.6081,-83638.01551,-55892.29999,-111164.1234
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,25,-317436.4257,-276616.9394,-357966.0239,-92425.18599,-61085.17252,-123753.6669
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,26,-355960.8412,-308030.4094,-404028.5199,-101393.5289,-65692.59915,-136910.7315
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,27,-395642.2845,-340297.245,-450254.289,-110177.3424,-70393.9225,-149522.1476
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,28,-437507.0556,-374518.1651,-501138.0435,-119184.5808,-74540.91757,-162598.6654
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,29,-481469.1835,-410030.8728,-552573.437,-128138.1948,-79361.37529,-176880.804
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,30,-527239.0969,-446394.6832,-608881.7418,-136938.4173,-83169.97555,-190715.9604
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,31,-574843.4805,-483580.391,-666218.1494,-145877.5391,-87053.99871,-203840.7294
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,32,-624572.5545,-523937.9499,-726993.267,-154926.0101,-91308.51097,-218557.6884
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,33,-676962.4239,-563877.7209,-789451.3265,-163923.5237,-94837.5282,-233151.0431
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,34,-730874.2534,-605350.7622,-855729.0877,-172790.4742,-98976.04454,-246630.3214
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,35,-787333.6801,-648748.088,-925558.5078,-181803.0117,-102680.3209,-259631.1636
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,36,-845850.8532,-691993.4209,-998358.5395,-190570.1684,-106766.9918,-273563.2584
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,37,-906951.0643,-737835.7234,-1072831.6,-199823.0534,-109725.6434,-288538.5024
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,38,-969884.5303,-785772.2939,-1150686.005,-208720.6126,-112910.1332,-302469.0423
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,39,-1036542.941,-835127.8885,-1238100.694,-218219.9204,-116680.1786,-316980.7012
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,40,-1106504.503,-885541.1729,-1328512.536,-227778.3414,-120231.4827,-333243.9756
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,41,-1180180.154,-938929.7923,-1422808.581,-237826.7004,-123896.2787,-349994.0105
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,42,-1256093.621,-994296.0461,-1520419.972,-247498.7108,-126476.948,-365109.4235
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,43,-1335686.07,-1052960.49,-1623097.266,-256988.5831,-129681.9097,-381372.4849
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,44,-1418548.314,-1107725.749,-1727468.116,-266700.9622,-133641.4133,-396724.9529
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,45,-1505814.364,-1172738.696,-1841771.577,-276828.5326,-136644.6668,-414920.2365
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,46,-1596209.856,-1235094.438,-1955677.641,-287111.8744,-139704.6147,-432439.889
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,47,-1690918.627,-1300317.707,-2081385.255,-297065.1643,-142969.1338,-451158.8257
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,48,-1789255.604,-1370449.852,-2209449.616,-306946.6023,-145678.913,-465808.6778
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,49,-1892138.405,-1440803.347,-2346899.761,-317019.4425,-149369.3248,-481529.7822
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,50,-1999987.374,-1516305.933,-2492603.979,-326906.5604,-151933.9931,-499014.5492
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,51,-2113229.876,-1593467.243,-2640820.297,-337508.5625,-154676.2437,-512284.6865
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,52,-2231857.761,-1672825.296,-2798294.749,-348317.6049,-157504.7432,-532121.5744
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,53,-2352044.985,-1751341.545,-2954929.382,-358433.2268,-159499.6967,-550465.0892
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,54,-2478486.889,-1836089.083,-3119678.471,-369395.118,-161563.5548,-565407.1977
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,55,-2612785.563,-1925685.383,-3304245.653,-381237.1331,-165861.8957,-584606.7495
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,56,-2751139.106,-2020790.796,-3494550.298,-392643.413,-168306.4518,-604800.3922
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,57,-2896211.873,-2108935.657,-3687063.425,-403809.5271,-171348.9204,-622840.759
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,58,-3047126.036,-2210209.44,-3884694.547,-415200.4768,-174234.4982,-643287.1506
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,59,-3204115.59,-2312668.43,-4093714.99,-426495.6736,-176648.9504,-662628.9684
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,60,-3368194.708,-2418997.606,-4297693.909,-437675.3437,-179562.8703,-681812.8751
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,61,-3537238.594,-2518982.115,-4552929.11,-448873.8188,-181938.3484,-703440.861
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,62,-3717237.713,-2637253.8,-4800893.402,-460883.6534,-185775.5121,-721010.9889
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,63,-3903076.711,-2755472.772,-5037183.332,-472914.045,-186907.7207,-743830.7043
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,64,-4098409.933,-2877116.713,-5292585.941,-485399.4272,-189087.2974,-762787.504
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES040,1,55,24000,65,-4301619.17,-3003090.724,-5585816.204,-498146.6579,-192754.443,-784406.8729
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,10,200000,200000,200000,82398.49033,82398.49033,82398.49033
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,11,80046.94212,86641.44428,73520.59193,32225.76355,36046.71683,28486.07746
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,12,59172.75506,67643.73691,50746.34017,23271.04788,27581.52244,18889.52185
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,13,37219.71888,46866.27428,27716.38843,14300.42776,18497.59451,10061.4398
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,14,14262.58441,24465.21322,4156.217824,5356.384739,9216.620077,1486.72234
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,15,-9763.746942,876.6181134,-20353.80179,-3564.005944,310.5720785,-7463.407233
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,16,-34900.28564,-23642.64092,-46074.14407,-12468.82862,-7801.072581,-17166.57561
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,17,-61230.88709,-48895.02315,-73486.97681,-21405.82842,-15105.11735,-27772.80045
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,18,-88903.47234,-74780.75953,-103241.1549,-30402.90132,-21840.63363,-39205.64293
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,19,-117794.5596,-100825.9128,-134720.4616,-39370.32417,-28125.84617,-50843.16586
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,20,-147959.6866,-127476.2288,-168330.541,-48331.38896,-34074.95314,-62640.00595
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,21,-179406.5052,-154735.0181,-204113.3387,-57318.15241,-39812.23475,-75069.46506
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,22,-212420.3305,-182418.5743,-242755.7048,-66320.05633,-45182.42292,-87229.59222
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,23,-247200.1717,-212088.7584,-282675.7168,-75360.92701,-50600.9236,-100281.7613
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,24,-283954.0782,-242509.8093,-326032.9601,-84581.85171,-55863.43757,-112810.7437
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,25,-321560.9488,-273072.1921,-370746.9242,-93424.37174,-60886.7964,-125092.2876
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,26,-361149.6094,-303701.3628,-418727.7817,-102428.8363,-65573.36287,-138032.2587
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,27,-403006.8881,-337040.7256,-469980.0837,-111691.0665,-70252.92584,-152348.8904
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,28,-446739.9062,-370655.079,-523008.0464,-121123.6537,-74830.30318,-167175.8614
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,29,-492875.139,-406056.8483,-578196.6888,-130660.6594,-79180.1309,-181148.6352
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,30,-540205.2716,-442863.5268,-637296.5451,-139860.8765,-83465.50052,-194607.1546
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,31,-590483.389,-480392.0217,-699838.1092,-149303.9811,-87006.79715,-209125.2246
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,32,-642657.8715,-518723.5484,-766366.6591,-158809.4182,-91130.9407,-223428.8093
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,33,-697254.0315,-558676.2497,-835622.2748,-168383.1697,-95344.62973,-239540.0365
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,34,-755164.2156,-599038.9077,-908986.3963,-178408.9441,-99743.63925,-253235.0361
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,35,-815670.1916,-643838.6948,-985990.7319,-188143.371,-103362.5689,-269051.9283
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,36,-879301.2836,-687740.5319,-1069082.91,-198547.8572,-107340.7956,-286572.5519
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,37,-946076.4686,-734729.3617,-1157528.344,-208933.0156,-110761.3715,-302563.5556
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,38,-1015279.387,-782966.7684,-1244112.046,-218985.7058,-114801.5528,-319082.4641
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,39,-1088926.289,-834060.2279,-1344311.281,-229410.7438,-118539.9396,-335031.7619
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,40,-1164208.489,-885983.2496,-1441189.507,-239725.4834,-121326.0797,-354171.5111
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,41,-1243622.173,-937611.4426,-1547709.347,-249924.442,-124972.6301,-370940.0751
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,42,-1327307.535,-990100.9461,-1660363.372,-260499.2919,-128337.0356,-389511.3338
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,43,-1415018.141,-1048540.54,-1775054.34,-271115.6289,-132253.7033,-405787.6424
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,44,-1506085.856,-1109720.74,-1898483.518,-281889.2809,-134999.2068,-424625.6412
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,45,-1601170.425,-1172074.505,-2026497.104,-292706.2274,-139372.8049,-443256.1245
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,46,-1701661.493,-1235685.278,-2162790.766,-304001.0191,-142983.0882,-462432.6601
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,47,-1807388.202,-1301657.307,-2307826.866,-315298.9606,-146262.0476,-479103.1746
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,48,-1918245.945,-1372968.408,-2459623.524,-326638.4961,-149536.6743,-495963.0405
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,49,-2032437.282,-1443298.283,-2615608.805,-338376.8384,-152204.8083,-516501.199
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,50,-2153530.393,-1521591.593,-2779178.262,-350341.6118,-154915.6689,-540007.8695
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,51,-2277875.36,-1598590.444,-2946488.444,-362664.9272,-158683.3493,-560326.7415
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,52,-2408917.519,-1678371.061,-3119377.416,-374807.822,-162039.7932,-579395.74
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,53,-2547629.806,-1761833.39,-3312985.212,-387467.5773,-165146.0088,-601323.1479
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,54,-2693092.359,-1844714.007,-3524045.653,-399496.1532,-167569.7253,-619217.3622
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,55,-2844620.751,-1936994.863,-3729328.166,-412326.8321,-170581.6512,-643204.0259
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,56,-3001471.59,-2039591.3,-3939111.356,-425576.8867,-174843.666,-668794.8178
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,57,-3170204.031,-2141162.623,-4186985.984,-438952.8379,-176723.2587,-691939.9764
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,58,-3343251.857,-2233031.341,-4424251.935,-451974.6379,-179624.8311,-711458.9303
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,59,-3527825.303,-2339693.453,-4690057.889,-465327.3217,-184661.8115,-734330.6801
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,60,-3717912.646,-2444029.535,-4936353.895,-478918.7011,-187421.5504,-754541.4981
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,61,-3919003.779,-2567134.127,-5232609.514,-493520.0987,-188936.4063,-778618.9495
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,62,-4126306.653,-2685949.768,-5542182.311,-507945.6593,-192913.4826,-805585.6578
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,63,-4349610.619,-2810023.338,-5856148.708,-523013.7065,-196891.9198,-825219.0033
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,64,-4580369.774,-2940952.321,-6206525.656,-537838.8426,-199441.8437,-851599.2219
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES050,1,55,24000,65,-4818728.697,-3060816.318,-6522537.385,-552249.428,-201159.9476,-877209.5197
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES060,1,55,24000,10,200000,200000,200000,82398.49033,82398.49033,82398.49033
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES060,1,55,24000,11,80306.27761,87944.54985,72701.98276,32261.99005,36385.65555,28181.25791
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES060,1,55,24000,12,59565.09162,69463.48091,49760.37991,23395.34592,28118.01995,18627.89285
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES060,1,55,24000,13,37819.86812,49051.36672,26709.25112,14505.84631,19086.02655,9836.022689
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES060,1,55,24000,14,14961.97366,26896.0595,3171.716257,5601.454716,10080.8151,1155.076195
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES060,1,55,24000,15,-9029.15234,3427.650801,-21380.7,-3322.617185,1216.063022,-7865.201817
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES060,1,55,24000,16,-34247.62346,-20930.44313,-47340.9816,-12271.89385,-6930.669448,-17698.5821
disability case 1 - younger age,10,65,200000,100000,0,MPU_ES060,1,55,24000,17,-60758.52232,-46197.13126,-75215.33753,-21257.90193,-14393.32564,-28249.84841
